open_time,open,high,low,close,volume
1784732400000,1.1411616802215576,1.1416828632354736,1.1411616802215576,1.1416828632354736,0
1784736000000,1.1416828632354736,1.1416828632354736,1.1410315036773682,1.141291856765747,0
1784739600000,1.141291856765747,1.1415525674819946,1.1411616802215576,1.141291856765747,0
1784743200000,1.141422152519226,1.141422152519226,1.1411616802215576,1.141422152519226,0
1784746800000,1.141422152519226,1.1415525674819946,1.141291856765747,1.141422152519226,0
1784750400000,1.141422152519226,1.1415525674819946,1.141422152519226,1.141422152519226,0
1784754000000,1.1409013271331787,1.1415525674819946,1.1409013271331787,1.1409013271331787,0
1784757600000,1.141291856765747,1.141291856765747,1.1409013271331787,1.1410315036773682,0
1784761200000,1.1411616802215576,1.1415525674819946,1.1411616802215576,1.141422152519226,0
1784764800000,1.1415525674819946,1.1420739889144897,1.141422152519226,1.1420739889144897,0
1784768400000,1.1420739889144897,1.1423349380493164,1.1419435739517212,1.1419435739517212,0
1784772000000,1.1419435739517212,1.1431183815002441,1.1419435739517212,1.1431183815002441,0
1784775600000,1.1432491540908813,1.143379807472229,1.1427265405654907,1.1432491540908813,0
1784779200000,1.1431183815002441,1.1439030170440674,1.1431183815002441,1.1436413526535034,0
1784782800000,1.1436413526535034,1.1437721252441406,1.1432491540908813,1.143379807472229,0
1784786400000,1.143379807472229,1.1436413526535034,1.1427265405654907,1.1428571939468384,0
1784790000000,1.1427265405654907,1.142987847328186,1.1424654722213745,1.1427265405654907,0
1784793600000,1.1428571939468384,1.1428571939468384,1.1411616802215576,1.141422152519226,0
1784797200000,1.141291856765747,1.1418131589889526,1.141291856765747,1.1415525674819946,0
1784800800000,1.1416828632354736,1.1416828632354736,1.1407711505889893,1.1407711505889893,0
1784804400000,1.1406410932540894,1.1409013271331787,1.1388224363327026,1.1398608684539795,0
1784808000000,1.1397310495376587,1.1397310495376587,1.138044834136963,1.1388224363327026,0
1784811600000,1.1389521360397339,1.1389521360397339,1.137268304824829,1.1377859115600586,0
1784815200000,1.1377859115600586,1.1377859115600586,1.1367511749267578,1.1373976469039917,0
1784818800000,1.1373976469039917,1.1377859115600586,1.1370097398757935,1.1375269889831543,0
1784822400000,1.1376564502716064,1.1383039951324463,1.1376564502716064,1.1383039951324463,0
1784826000000,1.1383039951324463,1.1384334564208984,1.1375269889831543,1.1375269889831543,0
1784829600000,1.1375269889831543,1.1379153728485107,1.1373976469039917,1.1377859115600586,0
1784833200000,1.1381744146347046,1.1381744146347046,1.1377859115600586,1.138044834136963,0
1784836800000,1.1381744146347046,1.1383039951324463,1.138044834136963,1.138044834136963,0
1784840400000,1.1375269889831543,1.1384334564208984,1.1371389627456665,1.1381744146347046,0
1784844000000,1.1379153728485107,1.1383039951324463,1.1379153728485107,1.1383039951324463,0
1784847600000,1.1383039951324463,1.1383039951324463,1.1379153728485107,1.138044834136963,0
1784851200000,1.1379153728485107,1.1386927366256714,1.1379153728485107,1.1386927366256714,0
1784854800000,1.1388224363327026,1.1390818357467651,1.1385631561279297,1.1386927366256714,0
1784858400000,1.1388224363327026,1.1390818357467651,1.1385631561279297,1.1385631561279297,0
1784862000000,1.1384334564208984,1.1385631561279297,1.1381744146347046,1.1385631561279297,0
1784865600000,1.1385631561279297,1.1386927366256714,1.138044834136963,1.1381744146347046,0
1784869200000,1.1383039951324463,1.1386927366256714,1.138044834136963,1.138044834136963,0
1784872800000,1.1381744146347046,1.1389521360397339,1.138044834136963,1.1389521360397339,0
1784876400000,1.1390818357467651,1.140380859375,1.1389521360397339,1.1393414735794067,0
1784880000000,1.1393414735794067,1.1393414735794067,1.1384334564208984,1.1386927366256714,0
1784883600000,1.1385631561279297,1.1390818357467651,1.1385631561279297,1.1390818357467651,0
1784887200000,1.139211654663086,1.1396011114120483,1.1385631561279297,1.1386927366256714,0
1784890800000,1.1385631561279297,1.1390818357467651,1.1375269889831543,1.1377859115600586,0
1784894400000,1.1379153728485107,1.1381744146347046,1.1371389627456665,1.137268304824829,0
1784898000000,1.1373976469039917,1.1379153728485107,1.1368803977966309,1.1379153728485107,0
1784901600000,1.138044834136963,1.1383039951324463,1.1373976469039917,1.1383039951324463,0
1784905200000,1.138044834136963,1.1393414735794067,1.138044834136963,1.1386927366256714,0
1784908800000,1.1386927366256714,1.1389521360397339,1.1381744146347046,1.1381744146347046,0
1784912400000,1.138044834136963,1.138044834136963,1.1371389627456665,1.137268304824829,0
1784916000000,1.137268304824829,1.1373976469039917,1.1370097398757935,1.137268304824829,0
1784919600000,1.1373976469039917,1.1375269889831543,1.1371389627456665,1.1373976469039917,0
1784923200000,1.1373976469039917,1.1376564502716064,1.1370097398757935,1.1373976469039917,0
1784926800000,1.1375269889831543,1.1375269889831543,1.1375269889831543,1.1375269889831543,0
1785106800000,1.1393414735794067,1.1398608684539795,1.139211654663086,1.1398608684539795,0
1785110400000,1.1399909257888794,1.1415525674819946,1.1399909257888794,1.1405109167099,0
1785114000000,1.1406410932540894,1.1416828632354736,1.1406410932540894,1.1416828632354736,0
1785117600000,1.1416828632354736,1.1416828632354736,1.1409013271331787,1.1409013271331787,0
1785121200000,1.1410315036773682,1.1410315036773682,1.1405109167099,1.1406410932540894,0
1785124800000,1.1406410932540894,1.1409013271331787,1.1405109167099,1.1407711505889893,0
1785128400000,1.1405109167099,1.1410315036773682,1.1405109167099,1.1409013271331787,0
1785132000000,1.1410315036773682,1.1420739889144897,1.1410315036773682,1.141291856765747,0
1785135600000,1.1411616802215576,1.141291856765747,1.1402509212493896,1.1402509212493896,0
1785139200000,1.1401208639144897,1.1406410932540894,1.1398608684539795,1.1406410932540894,0
1785142800000,1.1405109167099,1.1406410932540894,1.1398608684539795,1.1399909257888794,0
1785146400000,1.1398608684539795,1.1405109167099,1.1397310495376587,1.1397310495376587,0
1785150000000,1.1398608684539795,1.1398608684539795,1.1388224363327026,1.1389521360397339,0
1785153600000,1.1390818357467651,1.1393414735794067,1.138044834136963,1.1388224363327026,0
1785157200000,1.1385631561279297,1.1389521360397339,1.1376564502716064,1.1376564502716064,0
1785160800000,1.1373976469039917,1.1379153728485107,1.137268304824829,1.1373976469039917,0
1785164400000,1.1375269889831543,1.138044834136963,1.137268304824829,1.1379153728485107,0
1785168000000,1.1377859115600586,1.1388224363327026,1.1377859115600586,1.1383039951324463,0
1785171600000,1.1381744146347046,1.1383039951324463,1.1371389627456665,1.1376564502716064,0
1785175200000,1.1375269889831543,1.1376564502716064,1.1371389627456665,1.1371389627456665,0
1785178800000,1.137268304824829,1.1376564502716064,1.1370097398757935,1.1373976469039917,0
1785182400000,1.137268304824829,1.1375269889831543,1.1370097398757935,1.1371389627456665,0
1785186000000,1.1364928483963013,1.1384334564208984,1.1364928483963013,1.1375269889831543,0
1785189600000,1.137268304824829,1.1375269889831543,1.137268304824829,1.137268304824829,0
1785193200000,1.137268304824829,1.1373976469039917,1.1371389627456665,1.137268304824829,0
1785196800000,1.1371389627456665,1.1377859115600586,1.1370097398757935,1.1377859115600586,0
1785200400000,1.1377859115600586,1.138044834136963,1.1373976469039917,1.1376564502716064,0
1785204000000,1.1376564502716064,1.1381744146347046,1.1375269889831543,1.138044834136963,0
1785207600000,1.138044834136963,1.1383039951324463,1.1376564502716064,1.1377859115600586,0
1785211200000,1.1376564502716064,1.1376564502716064,1.1371389627456665,1.137268304824829,0
1785214800000,1.1371389627456665,1.1371389627456665,1.1364928483963013,1.1370097398757935,0
1785218400000,1.1370097398757935,1.1375269889831543,1.1368803977966309,1.1371389627456665,0
1785222000000,1.1371389627456665,1.1376564502716064,1.1367511749267578,1.1368803977966309,0
1785225600000,1.1368803977966309,1.1375269889831543,1.1368803977966309,1.1375269889831543,0
1785229200000,1.1376564502716064,1.1376564502716064,1.1359764337539673,1.1359764337539673,0
1785232800000,1.1359764337539673,1.1366219520568848,1.1357183456420898,1.1363636255264282,0
1785236400000,1.1364928483963013,1.1371389627456665,1.1361054182052612,1.1370097398757935,0
1785240000000,1.1368803977966309,1.1371389627456665,1.1364928483963013,1.1370097398757935,0
1785243600000,1.1368803977966309,1.1376564502716064,1.1368803977966309,1.1373976469039917,0
1785247200000,1.1375269889831543,1.1389521360397339,1.1375269889831543,1.1389521360397339,0
1785250800000,1.1389521360397339,1.1405109167099,1.1388224363327026,1.140380859375,0
1785254400000,1.140380859375,1.1407711505889893,1.1399909257888794,1.1399909257888794,0
1785258000000,1.1398608684539795,1.1399909257888794,1.139211654663086,1.1393414735794067,0
1785261600000,1.139211654663086,1.1394712924957275,1.1389521360397339,1.1389521360397339,0
1785265200000,1.1389521360397339,1.1394712924957275,1.1389521360397339,1.1390818357467651,0
1785268800000,1.1390818357467651,1.139211654663086,1.1388224363327026,1.1389521360397339,0
1785272400000,1.1385631561279297,1.1398608684539795,1.1383039951324463,1.1394712924957275,0
1785276000000,1.139211654663086,1.1394712924957275,1.1388224363327026,1.1388224363327026,0
1785279600000,1.1388224363327026,1.1389521360397339,1.1385631561279297,1.1389521360397339,0
1785283200000,1.1388224363327026,1.1393414735794067,1.1385631561279297,1.1393414735794067,0
1785286800000,1.1394712924957275,1.1396011114120483,1.1389521360397339,1.1394712924957275,0
1785290400000,1.1394712924957275,1.1398608684539795,1.1393414735794067,1.1397310495376587,0
1785294000000,1.1397310495376587,1.140380859375,1.1397310495376587,1.1399909257888794,0
1785297600000,1.1399909257888794,1.1406410932540894,1.1399909257888794,1.1405109167099,0
1785301200000,1.1405109167099,1.1406410932540894,1.1401208639144897,1.1401208639144897,0
1785304800000,1.1402509212493896,1.140380859375,1.1393414735794067,1.1394712924957275,0
1785308400000,1.1394712924957275,1.140380859375,1.1394712924957275,1.1401208639144897,0
1785312000000,1.1401208639144897,1.140380859375,1.1396011114120483,1.1399909257888794,0
1785315600000,1.1398608684539795,1.1399909257888794,1.1396011114120483,1.1396011114120483,0
1785319200000,1.1394712924957275,1.1396011114120483,1.1386927366256714,1.1388224363327026,0
1785322800000,1.1389521360397339,1.139211654663086,1.1384334564208984,1.1384334564208984,0
1785326400000,1.1385631561279297,1.1385631561279297,1.1379153728485107,1.138044834136963,0
1785330000000,1.1383039951324463,1.1394712924957275,1.138044834136963,1.1393414735794067,0
1785333600000,1.1396011114120483,1.1399909257888794,1.1384334564208984,1.1384334564208984,0
1785337200000,1.1384334564208984,1.1388224363327026,1.1381744146347046,1.1385631561279297,0
1785340800000,1.1385631561279297,1.1388224363327026,1.138044834136963,1.1388224363327026,0
1785344400000,1.1388224363327026,1.1402509212493896,1.1388224363327026,1.1399909257888794,0
1785348000000,1.1418131589889526,1.1454753875732422,1.1411616802215576,1.1453442573547363,0
1785351600000,1.1456066370010376,1.1469204425811768,1.144688606262207,1.145213007926941,0
1785355200000,1.145081877708435,1.147315263748169,1.145081877708435,1.1470520496368408,0
1785358800000,1.1475785970687866,1.1492931842803955,1.1453442573547363,1.1465259790420532,0
1785362400000,1.1469204425811768,1.147446870803833,1.1469204425811768,1.147446870803833,0
1785366000000,1.1475785970687866,1.1478420495986938,1.1467890739440918,1.1470520496368408,0
1785369600000,1.1470520496368408,1.1471836566925049,1.1460003852844238,1.1461317539215088,0
1785373200000,1.1461317539215088,1.1463946104049683,1.1456066370010376,1.1456066370010376,0
1785376800000,1.1458691358566284,1.1458691358566284,1.1454753875732422,1.1456066370010376,0
1785380400000,1.1456066370010376,1.145737886428833,1.145213007926941,1.1453442573547363,0
1785384000000,1.145213007926941,1.145737886428833,1.145213007926941,1.1453442573547363,0
